rid,aircraft,airport,model,wildlife_struck,impact,flight_date,damage,airline,origin,flight_phase,remains_collected_flag,Remarks,wildlife_size,sky_conditions,species,pilot_warned_flag,altitude_ft,heavy_flag
309931,Airplane,SACRAMENTO INTL,EMB-120,4,Precautionary Landing,1/22/2011 0:00,No damage,SKYWEST AIRLINES,California,Climb,TRUE,"ID BY SMITHSONIAN. NO DMG TO A/C. A/C DEPARTED AGAIN SHORTLY AFTER INSPN. TWO SAMPLES RECVD, NOSE AND LT WING, BOTH PINTAIL. LOCATION REPTD AS 4 MILES NW KSMF.",Medium,No Cloud,Northern pintail,Y,"1,400",No
309845,Airplane,HILO INTL ARPT,PA-28,7,None,1/28/2011 0:00,No damage,BUSINESS,Hawaii,Approach,TRUE,ARPT SEC RECVRD 2 NUTMEG MANNIKINS. RWY 8 THRESHOLD.,Small,Some Cloud,Nutmeg mannikin,Y,10,No
309710,Airplane,MIAMI INTL,DC-10-30,4,None,1/29/2011 0:00,No damage,BUSINESS,Florida,Approach,TRUE,"ID BY SMITHSONIAN. NO VIABLE DNA OR FEATHER MATERIAL IN SAMPLE SENT FOR ID. CAPT REPTD THAT ON FINAL APCH, THEY SAW 2 MED SIZED BLACK BIRDS AND HIT ONE. RT SIDE OF CO/P WINDOW. NO DMG. NO REMAINS FOUND ON A/C. A SMUDGE AREA AT THE POINT OF IMPACT WAS SEEN",Medium,No Cloud,Unknown bird - medium,Y,400,Yes
309713,Airplane,KAHULUI ARPT,B-767-300,6,None,1/30/2011 0:00,Caused damage,AIR CANADA,Hawaii,Approach,TRUE,"ID BY SMITHSONIAN. NO VIABLE DNA OR FEATHER MATERIAL FOUND IN SAMPLE, ONLY INSECT MATERIAL. UPON LDG, PILOT REPTD SEEING BIRDS IN THE VICINTY OF THE RWY. SPECIES UNKN. A/C INSPN FOUND LDG LIGHT LENS WAS SHATTERED. NO WILDLF REMAINS WERE FOUND ON OR NEAR R",Medium,No Cloud,Unknown bird - medium,Y,"2,000",Yes
309853,Airplane,FORT WAYNE INTL,CL-RJ100/200,7,None,1/31/2011 0:00,No damage,PINNACLE,Indiana,Climb,FALSE,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",Small,Some Cloud,Unknown bird - small,N,100,No
309854,Airplane,YELLOWSTONE REGIONAL,EMB-120,8,Other,1/31/2011 0:00,No damage,SKYWEST AIRLINES,Wyoming,Landing Roll,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,No
309850,Airplane,WAUKEGAN REGIONAL ARPT,GULFAERO IV,5,None,1/31/2011 0:00,No damage,BUSINESS,Illinois,Take-off run,FALSE,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",Small,Overcast,European starling,N,0,No
310094,Airplane,DENVER INTL AIRPORT,B-737-700,9,None,2/4/2011 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Landing Roll,FALSE,,Small,No Cloud,Horned lark,N,0,Yes
310119,Airplane,BRADLEY INTL,B-737-800,6,None,2/6/2011 0:00,No damage,DELTA AIR LINES,Connecticut,Landing Roll,TRUE,ID BY SMITHSONIAN.,Small,Some Cloud,Horned lark,N,0,Yes
310134,Airplane,METRO OAKLAND INTL,A-300,9,None,2/8/2011 0:00,No damage,FEDEX EXPRESS,California,Approach,FALSE,,Medium,No Cloud,Unknown bird - medium,Y,200,No
309986,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,A-320,2,None,2/9/2011 0:00,Caused damage,JETBLUE AIRWAYS,Florida,Take-off run,TRUE,"ID BY SMITHSONIAN. DURING RWY INSPN SEVERAL BIRDS WERE FOUND ALONG WITH SHATTERED GLASS. ABOUT 10 BIRDS WERE COLLECTED, SOME WHOLE AND UNSTRUCK. RWY WAS CLOSED ABOUT 30 MINS. FEATHERS RETRIEVED TO BE SENT TO SMITHSONIAN. BIRDS APPEAR TO HAVE STRUCK A LAND",Small,Some Cloud,European starling,Y,0,No
310162,Airplane,BOEING FIELD K C INT,LEARJET-45,6,None,2/15/2011 0:00,No damage,BUSINESS,Washington,Landing Roll,TRUE,ID BY SMITHSONIAN. LANDING 13R WHEN THEY REPTD STRIKING A BIRD JUST N OF B4. A/C TAXIED TO PARKING. NO DMG FOUND TO LT WING WHERE BIRD STRUCK. REMAINS DISPOSED OF AND FEATHERS SENT TO SI FOR PROPER ID. TWO BIRDS STRUCK LT WING AND WINGLET. NO DMG.,Medium,Overcast,Glaucous-winged gull,N,0,No
309959,Airplane,HILO INTL ARPT,SHORTS 360,2,None,2/16/2011 0:00,No damage,TRANS AIR,Hawaii,Take-off run,TRUE,"A FLOCK OF SML BIRDS WAS SEEN ON T/O ROLL PASSING OVER LEFT WING, THEN REPTD TO ATC. AFTER T/O. ATC INFORMED CREW THAT DEAD BIRDS WERE FOUND ON RWY. INSPN FOUND BLOOD ON LEFT WING, PROP & FUSELAGE. 2 ZEBRA DOVES WERE RECOVERED BY ARPT SECURITY AND LATER G",Small,Some Cloud,Zebra dove,Y,0,No
309960,Airplane,DENVER INTL AIRPORT,B-737-700,2,None,2/17/2011 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Landing Roll,TRUE,NO DMG REPTD. OPS COLLECTED REMAINS OF 4 BIRDS AFTER MULTIPLE REPORTS OF POSSIBLE STRIKES. CAPT REPTD SML AMT OF BLOOD AND FEATHERS.,Small,No Cloud,Horned lark,N,0,Yes
310185,Airplane,KAPALUA ARPT,PA-31-350,10,None,2/17/2011 0:00,No damage,BUSINESS,Hawaii,Landing Roll,TRUE,FEATHER REMAINS AND BLOOD FOUND ON L/E RT WING WIPED OFF BY PILOT. PILOT REPTD STRIKING BIRDS JUST AT T/D WITH APPROX 3000 FT REM RWY 20.,Small,Some Cloud,Common myna,Y,0,No
310407,Airplane,NEW ORLEANS INTL,CITATION X,5,Precautionary Landing,2/20/2011 0:00,No damage,BUSINESS,Louisiana,Climb,FALSE,CAPT STATED HE STRUCK A FLT OF 5 GRAY PIGEONS 4 MILES OFF DEPT END OF RWY 28 AT 2000 FT. PILOT RETURNED TO KMSY TO HAVE AFT INSPECTED BY MX. PIGEONS IMPACTED PITOT TUBE AND SMEAR OBSERVED TO WHERE LT WING MEETS FUSELAGE.,Small,No Cloud,Rock pigeon,Y,"2,000",No
310197,Airplane,MOBILE REGIONAL,CL-RJ100/200,10,None,2/23/2011 0:00,No damage,ATLANTIC SOUTHEAST,Alabama,Landing Roll,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,No
310204,Airplane,ALTOONA-BLAIR COUNTY,BE-200 KING,10,None,2/24/2011 0:00,No damage,BUSINESS,Pennsylvania,Landing Roll,FALSE,"NO DMG. JUST BLOOD AND FEATHERS. FUSELAGE AND BOTH PROPS. NO EVID OF INGESTION, ENG ICE VANES EXTENDED-ONE MAY HAVE GONE THRU. BIRDS REPTD AS STARLINGS?",Small,Some Cloud,Unknown bird - small,N,0,No
310404,Airplane,MC CLELLAN AIRFIELD,LOCKHEED C-130,4,Aborted Take-off,2/24/2011 0:00,No damage,GOVERNMENT,California,Take-off run,FALSE,STRUCK BIRDS ON T/O ROLL. ABORTED T/O. MX INSPN REVEALED NO DMG.,Small,Overcast,Unknown bird - small,N,0,No
310206,Airplane,SACRAMENTO INTL,A-319,10,None,2/24/2011 0:00,No damage,UNITED AIRLINES,California,Approach,TRUE,"REMAINS REMVD FROM RWY DURING INSPN. NO DMG TO A/C. REPORT FROM FAA SAID SEVERAL BIRDS WERE STRUCK.  # NOT REPTRD, ASSUME 2-10.  ARPT REPT INIDCATED ONE FOUND. NO REPORTED DMG.",Small,Some Cloud,Rock pigeon,Y,1,No
310143,Airplane,PURDUE UNIV ARPT,PA-28,9,Precautionary Landing,2/25/2011 0:00,No damage,BUSINESS,Indiana,Climb,FALSE,"SMALL FLOCK OF SMALL BIRDS. PILOT ADVISED THERE APPEARED TO BE NO DMG TO PLANE, JUST BLOOD AND GUTS ON UNDERSIDE OF THE WINGS AND ON THE TAIL.",Small,No Cloud,Unknown bird - small,Y,400,No
310214,Airplane,ALBANY INTL,EMB-145,9,None,2/26/2011 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),New York,Take-off run,TRUE,,Small,Some Cloud,Black-capped chickadee,Y,0,No
309979,Airplane,RONALD REAGAN WASHINGTON NATL,B-737-800,7,Precautionary Landing,2/28/2011 0:00,Caused damage,CONTINENTAL AIRLINES,DC,Climb,TRUE,ID BY SMITHSONIAN. PILOT REPTD BIRDSTRIKE ON T/O FROM RWY 19 AT APPROX 1200' OVER POTOMAC RIVER. A/C DIVERTED TO IAD DUE TO A POSSIBLE ENG SHUTDOWN. USDA COLLECTED SNARGE FROM #1 ENG AND PHOTOS. FLT WAS CANCELLED. PAX WERE BOOKED ON OTHER FLTS. ENG MANU C,Large,Some Cloud,Canada goose,Y,"1,200",Yes
310560,Airplane,SALT LAKE CITY INTL,B-737-700,10,None,3/1/2011 0:00,No damage,SOUTHWEST AIRLINES,Utah,Take-off run,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,Yes
310481,Airplane,LOGAN INTL,SAAB-340,9,None,3/1/2011 0:00,No damage,COLGAN AIRWAYS,Massachusetts,Landing Roll,TRUE,"ID BY SMITHSONIAN. PILOT NEVER SAW BIRDS. AFTER LANDING GRND CREW INSPECTION FOUND BIRD REMAINS ON A/C. NO DMG. WILDLF TECH INSPECTED RWY, NO REMAINS FOUND. ONE BIRD WING FOUND STRUCK TO A/C. USDA BIOL COLLECTED SAMPLE.",Small,No Cloud,Snow bunting,Y,0,No
311129,Airplane,BATON ROUGE METRO,BE-200 KING,9,None,3/3/2011 0:00,No damage,BUSINESS,Louisiana,Approach,FALSE,NO DMG. NO INJURIES.,Small,Some Cloud,Unknown bird - small,Y,25,No
310245,Airplane,MCCLELLAN-PALOMAR,CITATION X,2,None,3/4/2011 0:00,No damage,BUSINESS,California,Take-off run,TRUE,ID BY SMITHSONIAN VIA PHOTOS ONLY. PILOT REPTD STRIKE TO ATCT ON T/O. FLT CONTD TO DESTINATION. ARPT OPS FOUND 9 CARCASSES ON RWY AT MID-FIELD.,Small,Overcast,Dunlin,N,0,No
310293,Airplane,ORLANDO INTL,B-737-700,8,Precautionary Landing,3/5/2011 0:00,No damage,SOUTHWEST AIRLINES,Florida,Climb,FALSE,REPORTS DIFFER ON DMG. CONFIRMED WITH AIRLINE THAT THERE WAS NO DAMAGE. BIRDS REPTD AS SUSPECTED WATERFOWL (DUCKS OR GEESE). ARPT BIOL COULD NOT CONFIRM BUT SAID GEESE ARE UNLIKELY BUT THERE WERE SEVERAL THOUSAND RING-NECKED DUCK AND RING BILLED GULLS IN,Medium,Some Cloud,Unknown bird - medium,Y,400,Yes
310610,Airplane,DETROIT METRO WAYNE COUNTY ARPT,CL-RJ100/200,6,None,3/10/2011 0:00,No damage,PINNACLE,Michigan,Landing Roll,TRUE,TWO EURO STARLINGS REMVD FROM RWY 4L AT THE APRCH. NO DMG TO A/C.,Small,Overcast,European starling,Y,0,No
310530,Airplane,REDDING MUNICIPAL,BE-76  DUCHESS,2,None,3/14/2011 0:00,No damage,BUSINESS,California,Approach,FALSE,NO DMG. FINAL APRCH.,Small,Overcast,European starling,N,"3,000",No
310484,Airplane,GEORGE BUSH INTERCONTINENTAL,B-737-800,4,None,3/16/2011 0:00,No damage,CONTINENTAL AIRLINES,Texas,Landing Roll,FALSE,"PER PILOT OF COA 147, A/C STRUCK BIRD DURING R/O. INSPN OF RWY 27, NO BIRD CARCASS FOUND. THREE BIRDS.",Small,No Cloud,Unknown bird - small,Y,0,Yes
310682,Airplane,DALLAS/FORT WORTH INTL ARPT,MD-82,9,None,3/16/2011 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,TRUE,"REMVD 2 MEADOWLARKS FROM 17C AIMING PT. INSPECTED A/C AT AGTE A20, FEATHER NOTED ON LT PITOT TUBE BELOW PILOT WINDSCREEN. 1523 PM DAY.",Small,Overcast,Meadowlarks,Y,0,No
310696,Airplane,GEORGE BUSH INTERCONTINENTAL,B-737-800,6,None,3/18/2011 0:00,No damage,CONTINENTAL AIRLINES,Texas,Landing Roll,FALSE,COA FLT 444 REPTD POSSIBLY HITTING NUMEROUS BIRDS ON RWY 26L AT 4000 DRM. IAH OPS INSPECTED RWY AND FOUND 2 SMALL PIGEON REMAINS APPROX 20 FT N AND S OF RWY 26L RWY C/L AT 4200 DRM. COA OPS REPTD NO DMG FOUND ON A/C.,Small,No Cloud,Rock pigeon,Y,0,Yes
310693,Airplane,INDIANAPOLIS INTL,MD-82,6,None,3/18/2011 0:00,No damage,AMERICAN AIRLINES,Indiana,Take-off run,TRUE,"TWO MEADOWLARKS FOUND ON RWY 5L. (BIRD REPTD AS MEADOWLARK, ASSUME EASTERN FROM LOCATION)",Small,Some Cloud,Eastern meadowlark,N,0,No
310285,Airplane,JOHN F KENNEDY INTL,A-340,3,None,3/18/2011 0:00,No damage,VIRGIN ATLANTIC,New York,Approach,TRUE,"ID BY SMITHSONIAN, UNABLE TO IDENITFY BIRD SPECIES, NO VIABLE DNA IN SAMPLE AND MINUTE FEATHER MATERIAL ONLY CONFIRMS IT WAS A BIRD. VIR9 HAD MULTIPLE BIRDSTRIKES ON FINAL AT 1.5 MILES AT 400FT. PILOT WILL CALL UPON ARRIVAL AT GATE IF ANY DMG. RWY INSPN F",Medium,No Cloud,Unknown bird - medium,Y,400,No
310713,Airplane,PHILADELPHIA INTL,CL-RJ100/200,6,None,3/21/2011 0:00,No damage,AIR WISCONSIN AIRLINES,Pennsylvania,Approach,FALSE,"PILOT REPTD 8 BIRDS SEEN, 2 STRUCK TOP OF WINDSHIELD. NO DMG TO A/C.",Medium,Overcast,Ring-billed gull,N,75,No
310712,Airplane,SOUTHWEST FLORIDA INTL ARPT,B-737-700,10,None,3/21/2011 0:00,No damage,AIRTRAN AIRWAYS,Florida,Approach,TRUE,NO DMG TO A/C. RT WING L/E AND WING.,Large,No Cloud,Turkey vulture,Y,27,Yes
310287,Airplane,MBS INTL,CL-RJ100/200,5,None,3/21/2011 0:00,No damage,SKYWEST AIRLINES,Michigan,Climb,TRUE,ATIS WARNING. (ALT REPTD AS 5' AND 75' TOOK AVG),Medium,Some Cloud,Gulls,Y,40,No
310711,Airplane,LOGAN INTL,EMB-170,10,None,3/21/2011 0:00,No damage,AIR CANADA,Massachusetts,Take-off run,TRUE,"ID BY SMITHSONIAN. PILOT REPTD STRIKING BIRD ON T/O RUN. A/C OPS NORMAL, CONT TO DEST. ARPT OPS AND WILDLF TECH INSPECTED RWY AND FOUND 4 DEAD HORNED LARKS ON 22R AT 15L INTXN. COLLECTED AND SENT TO SI FOR ID.",Small,Overcast,Horned lark,Y,0,No
310728,Airplane,ORLANDO INTL,B-757-200,7,None,3/24/2011 0:00,No damage,DELTA AIR LINES,Florida,Take-off run,TRUE,STRUCK 2 MEADOWLARKS.,Small,No Cloud,Eastern meadowlark,Y,0,Yes
310748,Airplane,ORLANDO INTL,B-737-800,8,None,3/27/2011 0:00,No damage,AMERICAN AIRLINES,Florida,Approach,FALSE,STRUCK 2 BARN SWALLOWS.,Small,No Cloud,Barn swallow,Y,400,Yes
310755,Airplane,ORLANDO INTL,B-737-700,6,None,3/27/2011 0:00,No damage,SOUTHWEST AIRLINES,Florida,Approach,FALSE,NO DMG NOTED BY MX ON INSPN. ALL STRIKES WERE ON RT WING.,Small,Some Cloud,Unknown bird - small,Y,150,Yes
310749,Airplane,MADRID-BARAJAS,B-757-200,2,None,3/27/2011 0:00,No damage,AMERICAN AIRLINES,N/A,Take-off run,TRUE,"MULT STRIKES TO NOSE, RADOME, BOTH WINDSHIELDS. POSTFLT REPTD NO DMG.",Small,Overcast,Unknown bird - small,N,0,Yes
310889,Airplane,BILLINGS LOGAN INTL,BE-1900,6,None,3/28/2011 0:00,No damage,GREAT LAKES AIRLINES,Montana,Climb,FALSE,SML BIRDS FLEW OUT OF THE GRASS ON THE T/O ROLL. DID NOT DISCOVER STRIKE UNTIL POST FLIGHT. NO DMG.,Small,Overcast,Unknown bird - small,N,10,No
311290,Airplane,SAIPAN INTL,ATR-42,5,None,4/6/2011 0:00,No damage,CAPE AIR,Prince Edward Island,Landing Roll,TRUE,NO DMG. OBSERVED 2 DEAD BIRDS.,Medium,No Cloud,Unknown bird - medium,N,0,No
311354,Airplane,MONTEREY PENINSULA,PIAGGIO P180,5,None,4/7/2011 0:00,No damage,AVANTAIR,California,Approach,FALSE,BIRDSTRIKE ON SHORT FINAL.PILOTS SAID THERE WAS NO DMG TO A/C. THEY DID NOT KNOW TYPE OF BIRDS. NO REMAINS FOUND ON RWY SWEEP. (TWR REPTD AS MILITARY HANDLING; A/C AS P190; FLT # AS VNR17),Medium,Some Cloud,Unknown bird - medium,N,100,No
310921,Airplane,ORLANDO INTL,B-737-300,3,None,4/7/2011 0:00,No damage,SOUTHWEST AIRLINES,Florida,Landing Roll,FALSE,CAPT REPTD BIRDS AS SPARROWS. WILDLF BIOL AT ARPT COULD NOT CONFIRM SPECIES. SAW 30-40. INGESTED 1-2 IN EACH ENGINE. COSTS AND TIME OUT OF SERVICE ARE ESTIMATES FROM THE CAPT.,Small,No Cloud,Unknown bird - small,Y,0,Yes
310942,Airplane,CHICAGO O'HARE INTL ARPT,B-737-800,9,None,4/10/2011 0:00,No damage,UNITED AIRLINES,Illinois,Climb,FALSE,"ATIS WARNING. BIRD SPECIES UNKN, POSSIBLY DUCKS",Medium,Some Cloud,Unknown bird - medium,Y,400,Yes
311447,Airplane,TOCUMEN INTL,LOCKHEED P3,9,None,4/11/2011 0:00,No damage,US CUSTOMS AND BORDER PROTECTION,N/A,Approach,FALSE,NO DMG. FINAL APRCH.,Small,Some Cloud,Unknown bird - small,N,"1,000",No
311444,Airplane,SALT LAKE CITY INTL,B-737-300,9,None,4/11/2011 0:00,Caused damage,SOUTHWEST AIRLINES,Utah,Approach,TRUE,ID BY SMITHSONIAN. PILOT SAW 2 BIRDS. 1 STRUCK ENG COWLING & 1 STRUCK L/E OF RT WING CAUSING MINOR DMG. MX CLEANED OFF REMAINS AND POUNDED OUT THE DENT. A/C BACK IN SERVICE.  NO EVIDENCE OF INGESTION. PARTS WERE REPAIRED TO THEIR INITIAL CONTOUR WITHIN AL,Medium,No Cloud,Mallard,Y,80,Yes
311457,Airplane,NEW ORLEANS INTL,A-319,3,None,4/12/2011 0:00,No damage,UNITED AIRLINES,Louisiana,Approach,FALSE,"AT LEAST THREE STRIKES. RADOME, L AND RT WINGROOTS. PILOT REPTD THEY WERE WHITE BIRDS. NO PHYSICAL DMG FOUND.",Medium,No Cloud,Unknown bird - medium,Y,500,No
310951,Airplane,SAN FRANCISCO INTL ARPT,B-757-200,6,None,4/12/2011 0:00,No damage,UNITED AIRLINES,California,Landing Roll,TRUE,POSSIBLE BIRDSTRIKE REPTD BY UAL FLT 217. RESPONDED TO GATE TO INTERVIEW FLT CREW. RWY SWEEP FOUND NO REMAINS. CREW SAID THEYHIT SEVERAL SML BIRDS AT T/D. BIRD LOOKED LIKE SPARROWS. F/O REPTD A FEW FEATHERS JUST BELOW HIS WINDSHLD WIPER.,Small,No Cloud,Unknown bird - small,N,0,Yes
311495,Airplane,JOHN F KENNEDY INTL,A-320,3,None,4/14/2011 0:00,No damage,JETBLUE AIRWAYS,New York,Approach,TRUE,ID BY SMITHSONIAN. V SHAPED PATTERN OF MARKING JUST BELOW PILOT SIDE WINDOW. SAMPLE TAKEN OF RESIDUE ON PLANE. ATCT PASSED ON REPT FROM JBU 986 PILOT OF BIRDSTRIKE WHILE INBOUND FOR JFK APPROX 3 TO 5 MILES FROM RWY 4L.,Large,No Cloud,Turkey vulture,N,"1,000",No
311516,Airplane,SAN FRANCISCO INTL ARPT,B-777-200,6,None,4/18/2011 0:00,No damage,UNITED AIRLINES,California,Approach,FALSE,UAL ADVISED NO DMG.,Small,Overcast,Unknown bird - small,Y,20,No
310981,Airplane,DALLAS LOVE FIELD ARPT,B-737-700,2,Other,4/19/2011 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,FALSE,BIRDS INGESTED INTO #1 ENG. MULTIPLE BIRD PARTS STUCK TO BOTTOM OF #1 ENG STATOR VANES. REPLACEMENT A/C USED TO COMPLETE THE FOLLOWING FLIGHT. MX FOUND NO DMG.,Small,Overcast,Rock pigeon,N,80,Yes
310980,Airplane,SACRAMENTO INTL,A-320,4,Other,4/19/2011 0:00,No damage,JETBLUE AIRWAYS,California,Approach,TRUE,"ID BY SMITHSONIAN. SAMPLE IDENTIFIED WAS TAKEN FROM THE FUSELAGE, NOT THE ENG. PILOT SAW A LARGE BIRD IN THE DARK BEFORE HEARING A BANG TOWARD THE ENGINE. A/C LANDED W/O INCIDENT. NO DMG. REMAINS FOUND IN ENG.A/C WAS FULLY INSPECTED, ENG WAS DISASSEMBLED",Small,Some Cloud,White-crowned sparrow,Y,"3,000",No
310987,Airplane,DALLAS/FORT WORTH INTL ARPT,MD-82,5,None,4/20/2011 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,FALSE,"IN THE FLARE, NUMEROUS SML BIRDS FLEW LEFT TO RT IN FRONT OF A/C. REPTD TO ATC OF POSSIBLE BIRDSTRIKE. MX INSPN. NO DMG. CLEANED OFF REMAINS. RWY CLOSED FOR ABOUT 2 MINUTES. NOTHING FOUND.",Small,Overcast,Unknown bird - small,Y,5,No
311565,Airplane,LOUISVILLE INTL ARPT,A-300,9,None,4/20/2011 0:00,No damage,UPS AIRLINES,Kentucky,Landing Roll,TRUE,NO DMG TO A/C. TWO BIRD SEEN AND TWO BIRDS COLLECTED BY USDA. UPS EVENT REPT 31111.,Small,Overcast,Barn swallow,N,0,No
311551,Airplane,TETERBORO AIRPORT,GLOBAL EXPRS,3,None,4/20/2011 0:00,No damage,BUSINESS,New Jersey,Landing Roll,TRUE,LOCATION ON ARPT REPTD AS RWY 19 NEAR TWY F. NO DMG TO A/C. BLOOD ON NOSE CONE.,Small,No Cloud,American kestrel,Y,0,No
311558,Airplane,SAN FRANCISCO INTL ARPT,DHC8 DASH 8,6,None,4/20/2011 0:00,No damage,HORIZON AIR,California,Take-off run,TRUE,"ID BY SMITHSONIAN. FAA 5734. MULTIPLE ID, BOTH AMERICAN KESTREL AND WESTERN SANDPIPER. BIRDS FOUND ON RWY. BIRDSTRIKES REPTD BY QXE DEPARTING 28L. ABOUT 20 BIRDS REMVD FROM BOTH RWYS (28L & 28R). RWY 10R/28L   CLOSED AT 1837 (EH) BY M240. RESWEPT BY M240/",Small,Overcast,American kestrel,N,0,No
311114,Airplane,PHOENIX SKY HARBOR,A-319,9,None,4/23/2011 0:00,No damage,US AIRWAYS,Arizona,Approach,TRUE,ID BY SMITHSONIAN. PILOT REPTD STRIKING 3 BIRD ON SHORT FINAL APRCH. OPS RESPONDED TO GATE AND COLLECTED FEATHERS AND SNARGE. SAMPLES TO SI. NO DMG TO A/C.,Small,Some Cloud,Mourning dove,N,300,No
311123,Airplane,PHOENIX SKY HARBOR,A-321,4,None,4/24/2011 0:00,No damage,US AIRWAYS,Arizona,Approach,FALSE,"PILOT REPTD SEEING 3 SMALL BIRDS FLY PAST FRONT OF PLANE THEN A ""BUMP"" ON NOSE OF A/C. OPS RESPONDED TO GATE. FOUND NO EVIDENCE OF STRIKE. NO SAMPLES COLLECTED. (SMEAR ON UNDERSIDE OF RADOME WAS REPTD ON WESTERN-PACIFIC REPT)",Small,No Cloud,Unknown bird - small,N,"5,000",No
312064,Airplane,TULSA INTL,MD-82,9,None,4/24/2011 0:00,No damage,AMERICAN AIRLINES,Oklahoma,Take-off run,TRUE,ID BY SMITHSONIAN. WHOLE FEATHER. FAA 5795. AAL 1971 STRUCK BY UP TO 8 MED SIZED BIRDS WHILE ON T/O. BIRDS THOUGHT TO BE GULLS. PILOT REPTED INCIDENT TO TOWER BY CONT TO KDFW.UNK IF DMG TO A/C.,Small,Overcast,Franklin's gull,Y,0,No
311581,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,B-737-500,3,None,4/29/2011 0:00,No damage,SOUTHWEST AIRLINES,Alabama,Approach,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,N,300,Yes
311582,Airplane,MINETA SAN JOSE INTL,B-737-700,4,None,4/29/2011 0:00,No damage,SOUTHWEST AIRLINES,California,Landing Roll,TRUE,SWA PILOTS REPTD STRIKING FLOCK OF BIRDS ON LANDING. NO DMG FOUND. ONLY BLOOD SPOTS ON A/C. 4-5 BIRDS REMVD FROM RWY.,Small,No Cloud,Western sandpiper,Y,0,Yes
311627,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,A-321,9,Other,5/1/2011 0:00,No damage,AIR CANADA,Florida,Approach,TRUE,HIT 2 DUCKS JUST BEFORE T/D ABOUT 40' OVER RWY. REMAINS IN ENG AND ON L MAIN GEAR. NO DMG. DEPARTURE DELAYED 55 MINUTES. RWY 9L WAS CLOSED FOR 21 MINS FOR CLEAN UP.,Medium,Some Cloud,Mottled duck,Y,45,No
311633,Airplane,PHOENIX-MESA GATEWAY,MD-88,5,None,5/2/2011 0:00,No damage,ALLEGIANT AIR,Arizona,Take-off run,FALSE,"CARCASS REMOVED FROM 30L AT 6,000 DR. PILOT REPTD A FLOCK OF BIRDS ON BOTH SIDES OF THE A/C. ONLY EVIDENCE OF INGESTION WAS THE SMELL. FOUND FEATHERS STUCK IN CAPT'S SIDE WINDOW FROM THE ONE WE HEARD IMPACT. AT LEAST 1 WAS INGESTED BUT DON'T KNOW IF IT WA",Small,No Cloud,Horned lark,Y,0,No
311634,Airplane,UNIV OF ILLINOIS -WILLARD ARPT,EMB-145,10,None,5/2/2011 0:00,No damage,AMERICAN EAGLE AIRLINES,Illinois,Landing Roll,TRUE,,Small,Overcast,Sparrows,N,0,No
311915,Airplane,SOUTHWEST FLORIDA INTL ARPT,A-320,4,None,5/2/2011 0:00,No damage,SPIRIT AIRLINES,Florida,Approach,TRUE,"MULT SPECIES STRUCK, ONE GRACKEL & ONE MOURNING DOVE.",Small,No Cloud,Mourning dove,Y,20,No
311921,Airplane,HARRISBURG INTL,EMB-145,5,None,5/3/2011 0:00,No damage,AMERICAN EAGLE AIRLINES,Pennsylvania,Landing Roll,TRUE,,Medium,Some Cloud,Ring-billed gull,Y,0,No
311927,Airplane,LAGUARDIA NY,DHC8 DASH 8,10,None,5/3/2011 0:00,No damage,PIEDMONT AIRLINES,New York,Landing Roll,TRUE,ID BY SMITHSONIAN. MX CONFIRMED NO DMG TO A/C. PILOT SAID HE HAD JUST T/D WHEN STRIKE OCCURRED.,Small,Overcast,Barn swallow,Y,0,No
311639,Airplane,JOHN F KENNEDY INTL,CL-RJ700,4,None,5/3/2011 0:00,No damage,AMERICAN EAGLE AIRLINES,New York,Approach,TRUE,ID BY SMITHSONIAN. WENT THRU A FLOCK OF BIRDS ON SHORT FINAL. 2 OR 3 HIT AND THE REST SPREAD LEFT AND RIGHT AROUND THE A/C.,Small,Some Cloud,Least sandpiper,Y,300,No
311662,Airplane,HARRISBURG INTL,CL-RJ100/200,7,None,5/4/2011 0:00,No damage,ATLANTIC SOUTHEAST,Pennsylvania,Landing Roll,TRUE,2 BARN SWALLOWS REMOVED FROM RWY. BLOOD SMEAR ON A/C LEFT WING.,Small,Overcast,Barn swallow,Y,0,No
